epoch,train_classification_loss,validation_loss,worst_condition_balanced_accuracy
87,0.0832587862148881,0.09628249704837799,0.9539999961853027
88,0.08232555036321282,0.09532076865434647,0.9539999961853027
89,0.08141150533854961,0.0943789929151535,0.9539999961853027
90,0.0805199700769037,0.09346124529838562,0.9544999897480011
91,0.0796407469779253,0.09252047538757324,0.9544999897480011
92,0.07878058141842484,0.09152831137180328,0.9544999897480011
93,0.07792958711832762,0.0906580314040184,0.9544999897480011
94,0.0771012963667512,0.08981651812791824,0.9549999833106995
95,0.0762848434407264,0.08904656022787094,0.9544999897480011
96,0.07548847732543945,0.08821941912174225,0.9544999897480011
97,0.07471038398742676,0.08735755831003189,0.9549999833106995
98,0.07393521460928022,0.08651622384786606,0.9555000066757202
99,0.07317730815298855,0.08581061661243439,0.9555000066757202
100,0.07244014799669385,0.08508006483316422,0.9555000066757202
